store,category,mid_category,product_id,name,price,discount,url
Spar,hlajeni in mlecni izdelki,jogurti deserti in pudingi,292914,Pudding 200g,"0,37 €",,https://www.spar.si/online/puding-cokolada-s-smetano-spar-200g/p/292914
Spar,hlajeni in mlecni izdelki,jogurti deserti in pudingi,604610,Pudding 200g,"1,39 €",,https://www.spar.si/online/puding-high-protein-cokolada-in-smetana-ehrmann-200g/p/604610
Spar,hlajeni in mlecni izdelki,jogurti deserti in pudingi,510548,Pudding 800g,"2,29 €",,https://www.spar.si/online/puding-cokolada-in-lesnik-noccio-weideglck-800g/p/510548
Spar,hlajeni in mlecni izdelki,jogurti deserti in pudingi,614682,Pudding 200g,"1,23 €",,https://www.spar.si/online/puding-cokolada-protein-zott-200g/p/614682
Spar,hlajeni in mlecni izdelki,jogurti deserti in pudingi,448631,Semolina 400g,"2,45 €",,https://www.spar.si/online/polnjena-mlecna-cokolada-s-kremo-in-karamelo-s-budget-400g/p/448631
Spar,hlajeni in mlecni izdelki,jogurti deserti in pudingi,448633,Lemon 400g,"2,45 €",,https://www.spar.si/online/polnjena-mlecna-cokolada-s-sladkorno-kremo-s-budget-400g/p/448633
Spar,hlajeni in mlecni izdelki,jogurti deserti in pudingi,448630,Lemon 400g,"2,68 €",,https://www.spar.si/online/polnjena-mlecna-cokolada-z-arasidi-karamelo-in-kremo-s-budget-400g/p/448630
Spar,hlajeni in mlecni izdelki,jogurti deserti in pudingi,537795,Olive oil 39g,"0,79 €",,https://www.spar.si/online/biskvit-kakav-in-mleko-delice-kinder-39g/p/537795
Spar,hlajeni in mlecni izdelki,siri,660471,Pear 250g,"2,99 €",,https://www.spar.si/online/sir-gauda-spar-250g/p/660471
Spar,hlajeni in mlecni izdelki,siri,534512,Berries 180g,"1,56 €","REDNA CENA 1,75 €",https://www.spar.si/online/francoski-sir-brie-spar-180g/p/534512
Spar,hlajeni in mlecni izdelki,siri,550423,Pear 1000g,"0,49 €",,https://www.spar.si/online/sir-tilsiter-spar-1kg-rezano/p/550423
Spar,hlajeni in mlecni izdelki,siri,522393,Spread 400g,"3,59 €","REDNA CENA 4,79 €",https://www.spar.si/online/pripravek-iz-topljenega-sira-fondue-classic-spar-400g/p/522393
Spar,hlajeni in mlecni izdelki,siri,533640,Pear 1000g,"0,49 €",,https://www.spar.si/online/sir-gauda-spar-1kg-rezano/p/533640
Spar,hlajeni in mlecni izdelki,siri,534512,Berries 180g,"1,56 €","REDNA CENA 1,75 €",https://www.spar.si/online/francoski-sir-brie-spar-180g/p/534512
Spar,hlajeni in mlecni izdelki,siri,618466,Rye bread 180g,"2,94 €",,https://www.spar.si/online/mehki-sir-iz-pasteriziranega-kozjega-mleka-spar-180g/p/618466
Spar,hlajeni in mlecni izdelki,siri,613475,Pear 250g,"3,73 €",,https://www.spar.si/online/sir-halloumi-za-zar-in-peko-klasik-spar-250g/p/613475
Spar,hlajeni in mlecni izdelki,siri,549141,Pear 200g,"1,69 €",,https://www.spar.si/online/bio-svezi-sir-natur-spar-naturpur-200g/p/549141
Spar,hlajeni in mlecni izdelki,siri,599882,Pear 250g,"3,99 €",,https://www.spar.si/online/bio-sir-camembert-spar-naturpur-250g/p/599882
Spar,hlajeni in mlecni izdelki,siri,660471,Pear 250g,"2,99 €",,https://www.spar.si/online/sir-gauda-spar-250g/p/660471
Spar,hlajeni in mlecni izdelki,siri,550423,Pear 1000g,"0,49 €",,https://www.spar.si/online/sir-tilsiter-spar-1kg-rezano/p/550423
Spar,hlajeni in mlecni izdelki,siri,533640,Pear 1000g,"0,49 €",,https://www.spar.si/online/sir-gauda-spar-1kg-rezano/p/533640
Spar,hlajeni in mlecni izdelki,siri,587768,Mozzarella 250g,"3,29 €",,https://www.spar.si/online/sir-mozzarella-v-rezinah-spar-250g/p/587768
Spar,hlajeni in mlecni izdelki,siri,604022,Pear 250g,"3,29 €",,https://www.spar.si/online/sir-masdamer-v-rezinah-spar-250g/p/604022
Spar,hlajeni in mlecni izdelki,siri,593844,Eggplant 150g,"5,29 €",,https://www.spar.si/online/bio-parmezan-parmigiano-reggiano-spar-naturpur-150g/p/593844
Spar,hlajeni in mlecni izdelki,siri,507554,Coriander 100g,"2,99 €",,https://www.spar.si/online/sir-pecorino-romano-zop-nariban-despar-100g/p/507554
Spar,hlajeni in mlecni izdelki,siri,471338,Eggplant 100g,"1,83 €",,https://www.spar.si/online/parmezan-parmiggiano-reggiano-despar-100g/p/471338
Spar,hlajeni in mlecni izdelki,siri,619800,Eggplant 60g,"2,09 €",,https://www.spar.si/online/ribani-trdi-sir-parmezan-parmigiano-reggiano-zop-despar-premium-60g/p/619800
Spar,hlajeni in mlecni izdelki,siri,597544,Eggplant 200g,"7,29 €",,https://www.spar.si/online/trdi-sir-parmigiano-reggiano-spar-premium-200g/p/597544
Spar,hlajeni in mlecni izdelki,siri,522393,Spread 400g,"3,59 €","REDNA CENA 4,79 €",https://www.spar.si/online/pripravek-iz-topljenega-sira-fondue-classic-spar-400g/p/522393
Spar,hlajeni in mlecni izdelki,siri,536489,Pear 200g,"2,39 €",,https://www.spar.si/online/sir-cheddar-spar-200g/p/536489
Spar,hlajeni in mlecni izdelki,siri,383818,Pear 250g,"2,64 €",,https://www.spar.si/online/topljeni-sir-za-mazanje-s-smetano-spar-81-250g/p/383818
Spar,hlajeni in mlecni izdelki,siri,548938,Rice 175g,"1,93 €","REDNA CENA 2,15 €",https://www.spar.si/online/bio-gauda-rezine-spar-naturpur-175g/p/548938
Spar,hlajeni in mlecni izdelki,siri,589524,Milk 175g,"2,01 €","REDNA CENA 2,23 €",https://www.spar.si/online/bio-sir-tilsiter-iz-senenega-mleka-spar-naturpur-175g/p/589524
Spar,hlajeni in mlecni izdelki,siri,34093,Lime 200g,"3,58 €",,https://www.spar.si/online/sir-brie-president-200g/p/34093
Spar,hlajeni in mlecni izdelki,siri,45229,Kombu 1000g,"0,80 €",,https://www.spar.si/online/sir-dorblu-1kg-v-kosu/p/45229
Spar,hlajeni in mlecni izdelki,siri,533275,Pear 200g,"2,99 €",,https://www.spar.si/online/gorgonzola-despar-premium-200g/p/533275
Spar,hlajeni in mlecni izdelki,siri,425079,Pear 500g,"5,75 €",,https://www.spar.si/online/sir-mascarpone-despar-500g/p/425079
Spar,hlajeni in mlecni izdelki,siri,533443,Bread 250g,"1,99 €",,https://www.spar.si/online/mascarpone-brez-laktoze-spar-free-from-250g/p/533443
Spar,hlajeni in mlecni izdelki,siri,544070,Cream 250g,"3,03 €",,https://www.spar.si/online/krem-maskarpone-zelene-doline-gurman-250g/p/544070
Spar,hlajeni in mlecni izdelki,siri,609354,Spaghetti 250g,"3,25 €",,https://www.spar.si/online/sir-mascarpone-35-mm-zanetti-250g/p/609354
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,295988,Nori 500g,"1,23 €",,https://www.spar.si/online/krompirjevi-njoki-spar-500g/p/295988
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,309038,Pear 400g,"2,19 €",,https://www.spar.si/online/sveze-vleceno-testo-spar-400g/p/309038
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,553411,Pizza dough 400g,"1,29 €",,https://www.spar.si/online/kvaseno-testo-za-pizzo-spar-400g/p/553411
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,496172,Pizza dough 400g,"2,19 €",,https://www.spar.si/online/bio-kvaseno-testo-za-pizzo-spar-naturpur-400g/p/496172
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,539447,Mango 280g,"2,29 €",,https://www.spar.si/online/listnato-testo-masleno-spar-premium-280g/p/539447
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,309038,Pear 400g,"2,19 €",,https://www.spar.si/online/sveze-vleceno-testo-spar-400g/p/309038
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,539447,Mango 280g,"2,29 €",,https://www.spar.si/online/listnato-testo-masleno-spar-premium-280g/p/539447
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,432297,Paprika 500g,"1,35 €",,https://www.spar.si/online/sveze-vleceno-testo-v-listih-s-budget-111-500g/p/432297
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,157957,Pear 500g,"2,98 €",,https://www.spar.si/online/sveze-vleceno-testo-pecjak-500g/p/157957
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,553411,Pizza dough 400g,"1,29 €",,https://www.spar.si/online/kvaseno-testo-za-pizzo-spar-400g/p/553411
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,496172,Pizza dough 400g,"2,19 €",,https://www.spar.si/online/bio-kvaseno-testo-za-pizzo-spar-naturpur-400g/p/496172
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,502703,Sweet potato 400g,"3,69 €",,https://www.spar.si/online/sveze-pirino-testo-za-pizzo-tante-fanny-400g/p/502703
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,295988,Nori 500g,"1,23 €",,https://www.spar.si/online/krompirjevi-njoki-spar-500g/p/295988
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,367052,Nori 1000g,"1,39 €",,https://www.spar.si/online/krompirjevi-njoki-s-budget-1kg/p/367052
Spar,hlajeni in mlecni izdelki,testo in pripravljene jedi,554582,Paprika 400g,"1,99 €",,https://www.spar.si/online/bio-krompirjevi-njoki-despar-bio-logico-400g/p/554582
Spar,meso mesni izdelki ribe,sveze meso,571608,Parsley 500g,"4,59 €",,https://www.spar.si/online/piscancje-prsi-file-spar-500g/p/571608
Spar,meso mesni izdelki ribe,sveze meso,545129,Pear 480g,"4,29 €",,https://www.spar.si/online/piscancji-zrezki-spar-480g/p/545129
Spar,meso mesni izdelki ribe,sveze meso,555172,Pear 1000g,"7,00 €",,https://www.spar.si/online/mladi-goveji-zrezki-spar-1kg/p/555172
Spar,meso mesni izdelki ribe,sveze meso,405796,Cereal 1000g,"6,58 €",,https://www.spar.si/online/piscanec-z-drobovino-celi-spar-1kg/p/405796
Spar,meso mesni izdelki ribe,sveze meso,571605,Vinegar 850g,"3,89 €",,https://www.spar.si/online/piscancje-krace-in-stegna-spar-850g/p/571605
Spar,meso mesni izdelki ribe,sveze meso,599895,Legumes 630g,"5,89 €",,https://www.spar.si/online/pripravek-mletega-mesa-svinjsko-in-goveje-spar-630g-xxl/p/599895
Spar,meso mesni izdelki ribe,sveze meso,551053,Lemon 480g,"3,09 €",,https://www.spar.si/online/mleto-mesano-meso-svinjsko-in-goveje-spar-480g/p/551053
Spar,meso mesni izdelki ribe,sveze meso,603742,Vinegar 450g,"6,19 €",,https://www.spar.si/online/pleskavice-450-g-premium-spar/p/603742
Spar,meso mesni izdelki ribe,sveze meso,586869,Pear 300g,"2,79 €",,https://www.spar.si/online/debrecinke-spar-bbq-300g/p/586869
Spar,meso mesni izdelki ribe,sveze meso,619023,Peanuts 280g,"4,89 €",,https://www.spar.si/online/bbq-klobasa-pikant-iz-divjega-prasica-uros-stefelin-spar-premium-280g/p/619023
Spar,meso mesni izdelki ribe,sveze meso,555172,Pear 1000g,"7,00 €",,https://www.spar.si/online/mladi-goveji-zrezki-spar-1kg/p/555172
Spar,meso mesni izdelki ribe,sveze meso,623491,Pear 450g,"13,99 €",,https://www.spar.si/online/bio-goveje-kocke-spar-naturpur-450g/p/623491
Spar,meso mesni izdelki ribe,sveze meso,623490,Lemon 400g,"11,99 €",,https://www.spar.si/online/bio-goveje-mleto-meso-spar-naturpur-400g/p/623490
Spar,meso mesni izdelki ribe,sveze meso,514749,Rye bread 1000g,"4,50 €",,https://www.spar.si/online/goveji-burger-red-angus-spar-bbq-1kg/p/514749
Spar,meso mesni izdelki ribe,sveze meso,602502,Butter 300g,"7,49 €",,https://www.spar.si/online/goveji-burger-spar-premium-300g/p/602502
Spar,meso mesni izdelki ribe,sveze meso,571608,Parsley 500g,"4,59 €",,https://www.spar.si/online/piscancje-prsi-file-spar-500g/p/571608
Spar,meso mesni izdelki ribe,sveze meso,545129,Pear 480g,"4,29 €",,https://www.spar.si/online/piscancji-zrezki-spar-480g/p/545129
Spar,meso mesni izdelki ribe,sveze meso,405796,Cereal 1000g,"6,58 €",,https://www.spar.si/online/piscanec-z-drobovino-celi-spar-1kg/p/405796
Spar,meso mesni izdelki ribe,sveze meso,571605,Vinegar 850g,"3,89 €",,https://www.spar.si/online/piscancje-krace-in-stegna-spar-850g/p/571605
Spar,meso mesni izdelki ribe,sveze meso,545130,Pear 400g,"3,49 €",,https://www.spar.si/online/piscancji-mini-file-spar-400g/p/545130
Spar,meso mesni izdelki ribe,sveze meso,660095,Pear 1000g,"53,98 €",,https://www.spar.si/online/jagenjcek-mariniran-s-chefovimi-zacimbami-gregor-vracko-spar-premium-1kg/p/660095
Spar,meso mesni izdelki ribe,sveze meso,636514,Leek 500g,"5,99 €",,https://www.spar.si/online/kuncje-plece-s-kostjo-pakirano-kmetija-zgajner-500g/p/636514
Spar,meso mesni izdelki ribe,sveze meso,565374,Tea 1000g,"7,80 €",,https://www.spar.si/online/telecji-zrezki-iz-stegna-krismit-1kg/p/565374
Spar,meso mesni izdelki ribe,sveze meso,631888,Cereal 1000g,"8,50 €",,https://www.spar.si/online/kunec-celi-pakirano-kmetija-zgajnar-1-kg/p/631888
Spar,meso mesni izdelki ribe,mesni izdelki,506912,Salami 400g,"2,19 €",,https://www.spar.si/online/tirolska-salama-spar-400g/p/506912
Spar,meso mesni izdelki ribe,mesni izdelki,596622,Pear 250g,"3,00 €",,https://www.spar.si/online/kmecka-klobasa-spar-cca250g/p/596622
Spar,meso mesni izdelki ribe,mesni izdelki,568509,Pear 1000g,"4,99 €",,https://www.spar.si/online/prekajen-vrat-spar-1kg-v-kosu/p/568509
Spar,meso mesni izdelki ribe,mesni izdelki,369640,Tuna 1000g,"0,55 €",,https://www.spar.si/online/sunka-v-ovitku-spar-1kg/p/369640
Spar,meso mesni izdelki ribe,mesni izdelki,485532,Pear 400g,"2,55 €",,https://www.spar.si/online/blejska-klobasa-spar-400g/p/485532
Spar,meso mesni izdelki ribe,mesni izdelki,387935,Parsley 1000g,"1,65 €",,https://www.spar.si/online/hrenovke-spar-1kg/p/387935
Spar,meso mesni izdelki ribe,mesni izdelki,497475,Pasta 1000g,"5,52 €",,https://www.spar.si/online/kraska-panceta-spar-1kg/p/497475
Spar,meso mesni izdelki ribe,mesni izdelki,654415,Pear 1000g,"8,99 €",,https://www.spar.si/online/cajna-klobasa-spar-1kg/p/654415
Spar,meso mesni izdelki ribe,mesni izdelki,629823,Pear 1000g,"28,58 €",,https://www.spar.si/online/spar-frankfurter-barjena-klobasa-1kg/p/629823
Spar,meso mesni izdelki ribe,mesni izdelki,618015,Vinegar 1000g,"9,60 €","REDNA CENA 12,00 €",https://www.spar.si/online/tolminski-zelodec-spar-premium-1kg/p/618015
Spar,meso mesni izdelki ribe,mesni izdelki,506912,Salami 400g,"2,19 €",,https://www.spar.si/online/tirolska-salama-spar-400g/p/506912
Spar,meso mesni izdelki ribe,mesni izdelki,596622,Pear 250g,"3,00 €",,https://www.spar.si/online/kmecka-klobasa-spar-cca250g/p/596622
Spar,meso mesni izdelki ribe,mesni izdelki,568509,Pear 1000g,"4,99 €",,https://www.spar.si/online/prekajen-vrat-spar-1kg-v-kosu/p/568509
Spar,meso mesni izdelki ribe,mesni izdelki,369640,Tuna 1000g,"0,55 €",,https://www.spar.si/online/sunka-v-ovitku-spar-1kg/p/369640
Spar,meso mesni izdelki ribe,mesni izdelki,485532,Pear 400g,"2,55 €",,https://www.spar.si/online/blejska-klobasa-spar-400g/p/485532
Spar,meso mesni izdelki ribe,mesni izdelki,246413,Pear 210g,"1,55 €",,https://www.spar.si/online/piscancje-hrenovke-spar-210g/p/246413
Spar,meso mesni izdelki ribe,mesni izdelki,631067,Pear 280g,"4,59 €",,https://www.spar.si/online/kmecke-hrenovke-spar-280g/p/631067
Spar,meso mesni izdelki ribe,mesni izdelki,599024,Bread 1000g,"3,99 €",,https://www.spar.si/online/barjena-klobasa-s-budget-1kg/p/599024
Spar,meso mesni izdelki ribe,mesni izdelki,365736,Hot dog 500g,"2,99 €",,https://www.spar.si/online/hrenovke-party-hot-dog-s-budget-500g/p/365736
Spar,meso mesni izdelki ribe,mesni izdelki,413560,Pear 230g,"3,32 €",,https://www.spar.si/online/ocvirki-spar-230g/p/413560
Spar,meso mesni izdelki ribe,mesni izdelki,413562,Mustard 450g,"3,99 €",,https://www.spar.si/online/ocvirkova-mast-spar-450g/p/413562
Spar,meso mesni izdelki ribe,mesni izdelki,413563,Mustard 950g,"3,79 €",,https://www.spar.si/online/tradicionalna-svinjska-mast-spar-950g/p/413563
Spar,meso mesni izdelki ribe,mesni izdelki,383993,Tuna 200g,"1,54 €",,https://www.spar.si/online/jetrna-pasteta-spar-200g/p/383993
Spar,meso mesni izdelki ribe,ribe,635292,Rice 240g,"5,99 €",,https://www.spar.si/online/kozice-v-hrustljavem-pikantnem-testu-hot-spicy-spar-240g/p/635292
Spar,meso mesni izdelki ribe,ribe,596805,Walnuts 100g,"3,39 €",,https://www.spar.si/online/atlantski-losos-dimljen-v-rezinah-spar-100g/p/596805
Spar,meso mesni izdelki ribe,ribe,570568,Rice 180g,"2,99 €",,https://www.spar.si/online/ociscene-kozice-predkuhane-v-slanici-spar-180g/p/570568
Spar,meso mesni izdelki ribe,ribe,592816,Walnuts 100g,"3,79 €",,https://www.spar.si/online/bio-atlantski-losos-rezine-spar-naturpur-100g/p/592816
Spar,meso mesni izdelki ribe,ribe,564759,Spread 450g,"4,99 €",,https://www.spar.si/online/omaka-morski-sadezi-despar-era-ora-450g/p/564759
Spar,meso mesni izdelki ribe,ribe,596511,Couscous 1000g,"23,39 €",,https://www.spar.si/online/pacifiski-losos-file-s-kozo-1kg/p/596511
Spar,meso mesni izdelki ribe,ribe,554341,Tuna 1000g,"9,90 €",,https://www.spar.si/online/tun-rumenoplavuti-file-1kg/p/554341
Spar,meso mesni izdelki ribe,ribe,430397,Walnuts 1000g,"19,99 €",,https://www.spar.si/online/atlantski-losos-file-oluskan-1kg/p/430397
Spar,meso mesni izdelki ribe,ribe,413612,Walnuts 1000g,"5,00 €",,https://www.spar.si/online/atlantski-losos-kosi-sveze-1kg/p/413612
Spar,meso mesni izdelki ribe,ribe,635292,Rice 240g,"5,99 €",,https://www.spar.si/online/kozice-v-hrustljavem-pikantnem-testu-hot-spicy-spar-240g/p/635292
Spar,meso mesni izdelki ribe,ribe,570568,Rice 180g,"2,99 €",,https://www.spar.si/online/ociscene-kozice-predkuhane-v-slanici-spar-180g/p/570568
Spar,meso mesni izdelki ribe,ribe,564759,Spread 450g,"4,99 €",,https://www.spar.si/online/omaka-morski-sadezi-despar-era-ora-450g/p/564759
Spar,meso mesni izdelki ribe,ribe,455613,Salami 156g,"5,39 €",,https://www.spar.si/online/slani-fileti-incunov-delamaris-156g/p/455613
Spar,meso mesni izdelki ribe,ribe,412895,Rice 200g,"4,29 €",,https://www.spar.si/online/kozice-v-slanici-premius-vici-200g/p/412895
Spar,meso mesni izdelki ribe,ribe,596805,Walnuts 100g,"3,39 €",,https://www.spar.si/online/atlantski-losos-dimljen-v-rezinah-spar-100g/p/596805
Spar,meso mesni izdelki ribe,ribe,592816,Walnuts 100g,"3,79 €",,https://www.spar.si/online/bio-atlantski-losos-rezine-spar-naturpur-100g/p/592816
Spar,meso mesni izdelki ribe,ribe,589422,Nori 200g,"4,78 €",,https://www.spar.si/online/norveski-dimljeni-losos-v-rezinah-s-budget-200g/p/589422
Spar,meso mesni izdelki ribe,ribe,503057,Lentils 140g,"2,79 €",,https://www.spar.si/online/fileti-sardonov-incunov-v-soncnicnem-olju-s-budget-140g/p/503057
Spar,meso mesni izdelki ribe,ribe,634932,Green peas 50g,"2,69 €",,https://www.spar.si/online/kaviar-crni-royal-greenland-50g/p/634932
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,298126,Garlic 30g,"0,35 €",,https://www.spar.si/online/msli-ploscica-marelica-spar-30g/p/298126
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,298129,Pear 30g,"0,35 €",,https://www.spar.si/online/msli-ploscica-jabolko-spar-30g/p/298129
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,505511,Pear 500g,"3,09 €",,https://www.spar.si/online/msli-tri-vrste-cokolade-knusper-spar-500g/p/505511
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,236866,Honey 500g,"1,89 €",,https://www.spar.si/online/kosmici-z-medom-honey-pops-spar-500g/p/236866
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,236863,Chocolate 500g,"2,19 €",,https://www.spar.si/online/kosmici-cokolada-choco-flakes-spar-500g/p/236863
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,236866,Honey 500g,"1,89 €",,https://www.spar.si/online/kosmici-z-medom-honey-pops-spar-500g/p/236866
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,236863,Chocolate 500g,"2,19 €",,https://www.spar.si/online/kosmici-cokolada-choco-flakes-spar-500g/p/236863
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,390013,Oats 500g,"2,52 €",,https://www.spar.si/online/lesnikove-blazinice-nougat-bites-spar-500g/p/390013
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,538638,Pear 500g,"2,99 €",,https://www.spar.si/online/musli-s-suhim-sadjem-in-orescki-spar-500g/p/538638
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,227027,Pear 500g,"2,18 €",,https://www.spar.si/online/koruzni-kosmici-spar-500g/p/227027
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,505511,Pear 500g,"3,09 €",,https://www.spar.si/online/msli-tri-vrste-cokolade-knusper-spar-500g/p/505511
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,505495,Salami 400g,"3,39 €",,https://www.spar.si/online/msli-z-belo-cokolado-in-malinami-knusper-spar-400g/p/505495
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,505517,Pear 500g,"3,09 €",,https://www.spar.si/online/msli-s-sadjem-knusper-spar-500g/p/505517
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,541015,Quinoa 375g,"2,79 €",,https://www.spar.si/online/bio-msli-kokos-in-kvinoja-spar-naturpur-375g/p/541015
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,519790,Pear 300g,"3,99 €",,https://www.spar.si/online/msli-z-jagodami-spar-premium-300g/p/519790
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,298126,Garlic 30g,"0,35 €",,https://www.spar.si/online/msli-ploscica-marelica-spar-30g/p/298126
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,298129,Pear 30g,"0,35 €",,https://www.spar.si/online/msli-ploscica-jabolko-spar-30g/p/298129
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,443301,Pear 150g,"1,39 €",,https://www.spar.si/online/msli-ploscica-kokos-spar-61-150g/p/443301
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,298117,Pear 30g,"0,35 €",,https://www.spar.si/online/msli-ploscica-lesniki-spar-30g/p/298117
Spar,vse za zajtrk malico ali kosilo,kosmici in msliji,298130,Semolina 30g,"0,35 €",,https://www.spar.si/online/msli-ploscica-malina-spar-30g/p/298130
Spar,vse za zajtrk malico ali kosilo,namazi,655772,Pear 350g,"1,89 €",,https://www.spar.si/online/arasidov-namaz-s-koscki-arasidov-spar-350g/p/655772
Spar,vse za zajtrk malico ali kosilo,namazi,399113,Pear 900g,"9,79 €",,https://www.spar.si/online/toceni-cvetlicni-med-spar-900g/p/399113
Spar,vse za zajtrk malico ali kosilo,namazi,633687,Tuna 95g,"1,09 €",,https://www.spar.si/online/tunina-pasteta-spar-95g/p/633687
Spar,vse za zajtrk malico ali kosilo,namazi,168249,Pear 280g,"1,49 €",,https://www.spar.si/online/nepekoc-ajvar-spar-280g/p/168249
Spar,vse za zajtrk malico ali kosilo,namazi,215919,Pear 145g,"0,96 €",,https://www.spar.si/online/puranji-narezek-spar-145g/p/215919
Spar,vse za zajtrk malico ali kosilo,namazi,619607,Pear 400g,"1,59 €",,https://www.spar.si/online/kakavov-in-beli-namaz-spar-400g/p/619607
Spar,vse za zajtrk malico ali kosilo,namazi,631639,Pear 400g,"2,59 €",,https://www.spar.si/online/lesnikov-kakavov-namaz-spar-400g/p/631639
Spar,vse za zajtrk malico ali kosilo,namazi,413867,Nuts 400g,"3,29 €",,https://www.spar.si/online/bio-lesnikov-nugat-namaz-spar-naturpur-400g/p/413867
Spar,vse za zajtrk malico ali kosilo,namazi,553699,Pear 350g,"5,19 €",,https://www.spar.si/online/lesnikov-namaz-spar-premium-350g/p/553699
Spar,vse za zajtrk malico ali kosilo,namazi,556208,Duck 250g,"2,99 €",,https://www.spar.si/online/dulce-de-leche-namaz-spar-premium-250g/p/556208
Spar,vse za zajtrk malico ali kosilo,namazi,655772,Pear 350g,"1,89 €",,https://www.spar.si/online/arasidov-namaz-s-koscki-arasidov-spar-350g/p/655772
Spar,vse za zajtrk malico ali kosilo,namazi,655773,Pear 350g,"1,89 €",,https://www.spar.si/online/arasidov-namaz-kremni-spar-350g/p/655773
Spar,vse za zajtrk malico ali kosilo,namazi,636367,Pear 400g,"2,99 €",,https://www.spar.si/online/namaz-iz-piskotov-spar-400g/p/636367
Spar,vse za zajtrk malico ali kosilo,namazi,565300,Pasta 250g,"3,79 €",,https://www.spar.si/online/bio-pasta-iz-prazenih-arasidov-spar-naturpur-250g/p/565300
Spar,vse za zajtrk malico ali kosilo,namazi,659546,Bread 200g,"7,29 €",,https://www.spar.si/online/keto-namaz-kokos-gluteno-200g/p/659546
Spar,vse za zajtrk malico ali kosilo,namazi,628773,Pear 340g,"1,65 €",,https://www.spar.si/online/jagodni-ekstra-dzem-despar-340g/p/628773
Spar,vse za zajtrk malico ali kosilo,namazi,551872,Garlic 25g,"1,15 €",,https://www.spar.si/online/dzem-marelica-despar-4x25g/p/551872
Spar,vse za zajtrk malico ali kosilo,namazi,629805,Pear 340g,"2,09 €",,https://www.spar.si/online/ekstra-dzem-iz-gozdnih-sadezev-despar-340g/p/629805
Spar,vse za zajtrk malico ali kosilo,namazi,551876,Pear 25g,"1,15 €",,https://www.spar.si/online/dzem-jagoda-despar-4x25g/p/551876
Spar,vse za zajtrk malico ali kosilo,namazi,487876,Pear 220g,"2,59 €",,https://www.spar.si/online/ekstra-dzem-figa-spar-premium-220g/p/487876
Spar,vse za zajtrk malico ali kosilo,namazi,399113,Pear 900g,"9,79 €",,https://www.spar.si/online/toceni-cvetlicni-med-spar-900g/p/399113
Spar,vse za zajtrk malico ali kosilo,namazi,216601,Parsley 900g,"11,99 €",,https://www.spar.si/online/gozdni-med-spar-900g/p/216601
Spar,vse za zajtrk malico ali kosilo,namazi,653048,Pear 350g,"3,07 €",,https://www.spar.si/online/bio-cvetlicni-med-spar-naturpur-350g/p/653048
Spar,vse za zajtrk malico ali kosilo,namazi,591700,Pear 900g,"12,59 €",,https://www.spar.si/online/cvetlicni-med-spar-premium-900g/p/591700
Spar,vse za zajtrk malico ali kosilo,namazi,650564,Nori 500g,"3,99 €",,https://www.spar.si/online/cvetlicni-kremni-med-s-budget-05kg/p/650564
Spar,vse za zajtrk malico ali kosilo,namazi,427214,Tuna 100g,"0,79 €",,https://www.spar.si/online/jetrna-pasteta-spar-100g/p/427214
Spar,vse za zajtrk malico ali kosilo,namazi,556184,Pasta 50g,"0,25 €",,https://www.spar.si/online/cajna-pasteta-s-budget-50g/p/556184
Spar,vse za zajtrk malico ali kosilo,namazi,556139,Pasta 50g,"0,29 €",,https://www.spar.si/online/piscancja-pasteta-s-budget-50g/p/556139
